GAME_NUMBER,SEASON,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,Player_ID,Game_ID
17,2022-23,"MAR 08, 2023",WAS vs. ATL,L,23,1,6,0.167,0,3,0.0,0,0,0.0,1,7,8,3,0,0,3,3,2,-14,1,0022200985,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,23:07,93.5,92.0,121.0,120.0,-27.5,-28.0,0.158,1.0,25.0,0.048,0.35,0.195,25.0,0.167,0.167,0.164,0.172,102.61,103.86,86.55,50.0,0.014,22022,1630166.0,0022200985
18,2022-23,"MAR 07, 2023",WAS @ DET,W,21,2,2,1.0,1,1,1.0,2,2,1.0,0,5,5,2,0,0,4,4,7,6,1,0022200769,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,20:45,124.1,122.7,108.4,114.3,15.7,8.4,0.111,0.5,22.2,0.0,0.185,0.128,44.4,1.25,1.215,0.143,0.15,101.55,99.47,82.89,44.0,0.061,22022,1630166.0,0022200769
19,2022-23,"MAR 05, 2023",WAS vs. MIL,L,31,5,10,0.5,2,4,0.5,5,5,1.0,2,4,6,2,3,0,2,4,17,-13,1,0022200973,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,31:06,104.2,108.1,130.3,127.0,-26.1,-18.9,0.1,1.0,12.5,0.05,0.148,0.09,12.5,0.6,0.697,0.187,0.184,96.98,96.46,80.38,62.0,0.113,22022,1630166.0,0022200973
20,2022-23,"MAR 04, 2023",WAS vs. TOR,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,3,0,1,1,0022200956,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,7:20,125.0,135.7,125.7,120.0,-0.7,15.7,0.0,0.0,0.0,0.0,0.25,0.222,50.0,0.0,0.0,0.133,0.132,96.61,94.91,79.09,14.0,-0.102,22022,1630166.0,0022200956
21,2022-23,"MAR 02, 2023",WAS vs. TOR,W,28,2,7,0.286,0,3,0.0,2,3,0.667,1,8,9,3,0,1,0,2,6,-3,1,0022200942,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,28:27,108.4,106.7,112.0,109.8,-3.6,-3.2,0.15,0.0,27.3,0.031,0.296,0.153,0.0,0.286,0.361,0.118,0.121,100.29,102.07,85.06,60.0,0.079,22022,1630166.0,0022200942
22,2022-23,"FEB 28, 2023",WAS @ ATL,W,31,2,9,0.222,0,1,0.0,0,0,0.0,4,9,13,0,1,0,0,1,4,2,1,0022200923,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:08,117.3,121.0,116.8,117.7,0.5,3.2,0.0,0.0,0.0,0.108,0.243,0.176,0.0,0.222,0.222,0.117,0.118,97.5,95.59,79.66,62.0,0.056,22022,1630166.0,0022200923
23,2022-23,"FEB 26, 2023",WAS @ CHI,L,27,2,5,0.4,1,4,0.25,3,4,0.75,0,4,4,2,1,0,4,3,8,-16,1,0022200912,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:06,86.0,88.0,122.9,122.4,-36.8,-34.4,0.133,0.5,15.4,0.0,0.154,0.075,30.8,0.5,0.592,0.186,0.192,88.57,87.68,73.07,50.0,0.045,22022,1630166.0,0022200912
24,2022-23,"FEB 24, 2023",WAS vs. NYK,L,27,5,7,0.714,1,3,0.333,0,0,0.0,0,7,7,5,1,0,0,0,11,9,1,0022200895,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,26:52,130.0,134.0,108.4,116.0,21.7,18.0,0.263,0.0,41.7,0.0,0.241,0.146,0.0,0.786,0.786,0.127,0.131,93.81,89.31,74.42,50.0,0.196,22022,1630166.0,0022200895
25,2022-23,"FEB 16, 2023",WAS @ MIN,W,24,3,8,0.375,0,1,0.0,4,5,0.8,3,6,9,4,2,0,1,4,10,12,1,0022200884,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,24:13,104.5,103.4,80.7,81.4,23.8,22.1,0.2,4.0,26.7,0.107,0.176,0.145,6.7,0.375,0.49,0.169,0.171,115.84,115.96,96.63,58.0,0.131,22022,1630166.0,0022200884
26,2022-23,"FEB 14, 2023",WAS @ POR,W,18,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,3,0,0,1,1,2,6,1,0022200872,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,18:03,123.9,118.9,93.3,97.4,30.6,21.5,0.2,3.0,37.5,0.0,0.125,0.086,12.5,0.25,0.25,0.132,0.137,101.37,101.05,84.21,37.0,0.041,22022,1630166.0,0022200872
27,2022-23,"FEB 13, 2023",WAS @ GSW,L,27,3,10,0.3,1,5,0.2,0,0,0.0,2,3,5,3,2,0,1,3,7,13,1,0022200866,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,27:13,146.0,143.1,123.8,125.0,22.2,18.1,0.103,3.0,21.4,0.111,0.158,0.135,7.1,0.35,0.35,0.167,0.172,99.96,100.53,83.77,58.0,0.032,22022,1630166.0,0022200866
28,2022-23,"FEB 11, 2023",WAS vs. IND,W,30,7,8,0.875,1,2,0.5,1,2,0.5,0,6,6,3,0,1,2,2,16,16,1,0022200849,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,29:52,150.2,158.2,122.5,126.8,27.7,31.4,0.125,1.5,21.4,0.0,0.182,0.13,14.3,0.938,0.901,0.186,0.184,93.12,89.2,74.33,55.0,0.124,22022,1630166.0,0022200849
29,2022-23,"FEB 08, 2023",WAS vs. CHA,W,37,8,13,0.615,3,5,0.6,1,1,1.0,1,12,13,0,0,0,1,2,20,6,1,0022200823,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,36:39,116.2,119.5,112.1,114.7,4.1,4.8,0.0,0.0,0.0,0.029,0.293,0.173,7.1,0.731,0.744,0.161,0.162,102.08,99.54,82.95,77.0,0.134,22022,1630166.0,0022200823
30,2022-23,"FEB 06, 2023",WAS vs. CLE,L,30,3,10,0.3,1,4,0.25,5,5,1.0,0,4,4,3,2,0,3,2,12,-23,1,0022200809,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,30:02,92.8,92.1,129.8,130.6,-37.0,-38.6,0.15,1.0,16.7,0.0,0.182,0.077,16.7,0.35,0.492,0.221,0.225,99.81,99.87,83.23,63.0,0.061,22022,1630166.0,0022200809
31,2022-23,"FEB 04, 2023",WAS @ BKN,L,34,6,14,0.429,4,9,0.444,7,12,0.583,1,5,6,3,4,0,3,4,23,8,1,0022200793,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,34:16,119.3,124.0,115.9,114.9,3.4,9.1,0.136,1.0,11.5,0.033,0.167,0.1,11.5,0.571,0.596,0.274,0.281,105.98,104.35,86.96,75.0,0.108,22022,1630166.0,0022200793
32,2022-23,"FEB 03, 2023",WAS vs. POR,L,15,0,8,0.0,0,2,0.0,2,2,1.0,1,3,4,2,0,0,0,2,2,0,1,0022200787,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,15:02,118.3,127.6,127.8,123.3,-9.5,4.3,0.182,0.0,18.2,0.056,0.231,0.129,0.0,0.0,0.113,0.25,0.248,96.22,94.24,78.54,29.0,-0.043,22022,1630166.0,0022200787
33,2022-23,"JAN 30, 2023",WAS @ SAS,W,33,10,12,0.833,2,2,1.0,3,4,0.75,1,8,9,1,1,1,2,4,25,25,1,0022200760,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,33:18,135.6,136.8,99.1,98.6,36.4,38.2,0.042,0.5,6.3,0.038,0.178,0.127,12.5,0.917,0.908,0.205,0.207,98.88,98.74,82.28,68.0,0.176,22022,1630166.0,0022200760
34,2022-23,"JAN 28, 2023",WAS @ NOP,W,27,5,8,0.625,1,3,0.333,4,6,0.667,0,9,9,1,2,0,1,2,15,14,1,0022200747,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,27:21,113.9,118.6,94.5,93.3,19.5,25.3,0.059,1.0,7.7,0.0,0.25,0.145,7.7,0.688,0.705,0.176,0.178,105.93,104.42,87.02,59.0,0.201,22022,1630166.0,0022200747
35,2022-23,"JAN 25, 2023",WAS @ HOU,W,30,4,13,0.308,1,4,0.25,1,2,0.5,2,8,10,3,1,1,0,3,10,7,1,0022200722,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,29:58,108.5,110.0,94.2,96.7,14.2,13.3,0.15,0.0,17.6,0.049,0.178,0.116,0.0,0.346,0.36,0.197,0.198,98.87,96.92,80.77,60.0,0.094,22022,1630166.0,0022200722
36,2022-23,"JAN 24, 2023",WAS @ DAL,W,32,3,5,0.6,0,1,0.0,9,11,0.818,2,8,10,3,3,0,1,3,15,4,1,0022200717,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,32:07,114.1,116.7,114.7,114.3,-0.7,2.4,0.13,3.0,21.4,0.057,0.25,0.149,7.1,0.6,0.762,0.136,0.14,107.13,106.11,88.43,72.0,0.154,22022,1630166.0,0022200717
37,2022-23,"JAN 21, 2023",WAS vs. ORL,W,25,0,5,0.0,0,3,0.0,0,2,0.0,0,4,4,0,1,0,0,2,0,4,1,0022200693,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,24:40,125.4,125.5,119.7,114.0,5.6,11.4,0.0,0.0,0.0,0.0,0.16,0.078,0.0,0.0,0.0,0.098,0.102,106.34,108.95,90.79,55.0,-0.031,22022,1630166.0,0022200693
38,2022-23,"JAN 18, 2023",WAS @ NYK,W,29,6,11,0.545,2,3,0.667,0,1,0.0,3,4,7,1,1,1,0,3,14,-11,1,0022200669,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,29:05,101.9,108.9,125.3,124.1,-23.3,-15.2,0.067,0.0,8.3,0.065,0.121,0.089,0.0,0.636,0.612,0.139,0.141,96.83,94.09,78.41,56.0,0.13,22022,1630166.0,0022200669
39,2022-23,"JAN 16, 2023",WAS vs. GSW,L,14,3,9,0.333,0,2,0.0,0,0,0.0,2,3,5,2,0,0,2,4,6,-4,1,0022200660,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,13:57,120.1,122.6,126.2,131.3,-6.1,-8.7,0.167,1.0,15.4,0.167,0.214,0.192,15.4,0.333,0.333,0.324,0.318,111.65,108.35,90.29,31.0,0.0,22022,1630166.0,0022200660
40,2022-23,"JAN 13, 2023",WAS vs. NYK,L,26,1,5,0.2,0,4,0.0,1,1,1.0,2,7,9,2,0,0,0,4,3,-2,1,0022200634,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,25:59,106.2,111.5,111.7,115.4,-5.5,-3.8,0.118,0.0,28.6,0.061,0.25,0.148,0.0,0.2,0.276,0.079,0.08,100.07,96.08,80.07,52.0,0.06,22022,1630166.0,0022200634
41,2022-23,"JAN 11, 2023",WAS vs. CHI,W,35,3,6,0.5,1,2,0.5,2,2,1.0,3,17,20,3,0,0,4,3,9,1,1,0022200619,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,34:48,98.2,95.8,94.8,95.7,3.3,0.1,0.125,0.75,21.4,0.086,0.415,0.263,28.6,0.583,0.654,0.139,0.144,96.5,97.24,81.03,71.0,0.177,22022,1630166.0,0022200619
42,2022-23,"JAN 09, 2023",WAS vs. NOP,L,22,2,6,0.333,0,2,0.0,0,2,0.0,1,3,4,3,0,0,0,2,4,-9,1,0022200605,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,21:43,118.1,119.1,135.0,132.7,-16.8,-13.5,0.158,0.0,30.0,0.056,0.167,0.111,0.0,0.333,0.291,0.135,0.136,105.61,106.09,88.41,47.0,0.023,22022,1630166.0,0022200605
43,2022-23,"JAN 06, 2023",WAS @ OKC,L,17,1,2,0.5,0,1,0.0,2,2,1.0,0,3,3,0,0,0,2,1,4,-11,1,0022200584,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,17:11,92.6,89.5,122.8,121.6,-30.2,-32.1,0.0,0.0,0.0,0.0,0.15,0.079,40.0,0.5,0.694,0.111,0.12,102.46,104.75,87.29,38.0,0.049,22022,1630166.0,0022200584
44,2022-23,"JAN 03, 2023",WAS @ MIL,L,28,4,7,0.571,0,3,0.0,4,4,1.0,2,2,4,3,1,0,2,3,12,-11,1,0022200561,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,28:02,105.4,104.9,123.3,123.0,-17.9,-18.0,0.158,1.5,21.4,0.065,0.074,0.069,14.3,0.571,0.685,0.162,0.165,104.07,104.45,87.04,61.0,0.081,22022,1630166.0,0022200561
45,2022-23,"JAN 01, 2023",WAS @ MIL,W,29,5,12,0.417,0,3,0.0,1,2,0.5,4,8,12,3,2,0,4,0,11,13,1,0022200548,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,28:44,100.9,104.8,82.7,82.8,18.2,21.9,0.13,0.75,15.0,0.129,0.211,0.174,20.0,0.417,0.427,0.227,0.232,108.15,106.08,88.4,63.0,0.127,22022,1630166.0,0022200548
46,2022-23,"DEC 30, 2022",WAS @ ORL,W,28,5,8,0.625,2,5,0.4,1,1,1.0,0,7,7,6,2,1,3,5,13,-3,1,0022200529,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,27:32,99.7,98.3,92.2,98.4,7.6,-0.1,0.4,2.0,35.3,0.0,0.2,0.119,17.6,0.75,0.77,0.175,0.177,110.23,107.23,89.36,60.0,0.171,22022,1630166.0,0022200529
47,2022-23,"DEC 28, 2022",WAS vs. PHX,W,27,3,5,0.6,1,3,0.333,1,2,0.5,1,6,7,2,0,0,3,2,8,16,1,0022200516,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,27:11,133.6,141.5,108.2,111.3,25.4,30.2,0.091,0.67,18.2,0.045,0.2,0.135,27.3,0.7,0.68,0.141,0.14,97.68,93.59,77.99,53.0,0.071,22022,1630166.0,0022200516
48,2022-23,"DEC 27, 2022",WAS vs. PHI,W,20,2,4,0.5,1,1,1.0,2,2,1.0,2,1,3,0,0,1,1,2,7,-5,1,0022200506,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,,,,20:01,106.8,107.5,115.1,123.1,-8.3,-15.6,0.0,0.0,0.0,0.1,0.045,0.071,16.7,0.625,0.717,0.125,0.13,98.32,94.72,78.93,40.0,0.073,22022,1630166.0,0022200506
49,2022-23,"DEC 23, 2022",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
50,2022-23,"DEC 22, 2022",0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51,2022-23,"DEC 20, 2022",WAS @ PHX,W,36,4,8,0.5,2,5,0.4,6,6,1.0,1,9,10,4,0,1,0,4,16,11,1,0022200464,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,36:12,122.1,117.3,104.3,105.5,17.8,11.9,0.16,0.0,26.7,0.029,0.231,0.135,0.0,0.625,0.752,0.133,0.139,96.74,98.12,81.77,75.0,0.158,22022,1630166.0,0022200464
52,2022-23,"DEC 18, 2022",WAS @ LAL,L,21,3,7,0.429,2,4,0.5,0,0,0.0,0,3,3,1,0,1,1,1,8,2,1,0022200451,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,21:26,109.8,114.9,107.4,108.3,2.4,6.6,0.063,1.0,11.1,0.0,0.125,0.064,11.1,0.571,0.571,0.154,0.153,109.22,106.35,88.63,47.0,0.068,22022,1630166.0,0022200451
53,2022-23,"DEC 17, 2022",WAS @ LAC,L,37,3,8,0.375,1,3,0.333,4,4,1.0,1,9,10,5,1,1,3,5,11,-17,1,0022200438,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,37:21,89.8,86.7,109.8,112.3,-20.0,-25.7,0.227,1.67,27.8,0.028,0.231,0.133,16.7,0.438,0.564,0.163,0.17,94.53,95.12,79.26,75.0,0.12,22022,1630166.0,0022200438
54,2022-23,"DEC 14, 2022",WAS @ DEN,L,29,4,7,0.571,1,2,0.5,0,0,0.0,0,6,6,5,3,0,2,5,9,-17,1,0022200422,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,28:44,104.1,101.5,125.7,127.7,-21.6,-26.2,0.238,2.5,35.7,0.0,0.353,0.136,14.3,0.643,0.643,0.134,0.14,108.12,108.59,90.49,65.0,0.092,22022,1630166.0,0022200422
55,2022-23,"DEC 12, 2022",WAS vs. BKN,L,27,2,4,0.5,1,3,0.333,3,3,1.0,0,7,7,1,0,0,1,4,8,-3,1,0022200403,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:37,102.7,103.7,106.7,107.3,-4.0,-3.6,0.05,1.0,14.3,0.0,0.269,0.149,14.3,0.625,0.752,0.103,0.104,99.01,98.28,81.9,54.0,0.094,22022,1630166.0,0022200403
56,2022-23,"DEC 10, 2022",WAS vs. LAC,L,39,4,10,0.4,3,7,0.429,0,0,0.0,0,6,6,6,0,1,1,1,11,4,1,0022200389,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,38:38,112.9,113.8,109.0,107.4,3.9,6.3,0.214,6.0,35.3,0.0,0.13,0.07,5.9,0.55,0.55,0.125,0.127,99.68,100.03,83.35,80.0,0.089,22022,1630166.0,0022200389
57,2022-23,"DEC 09, 2022",WAS @ IND,L,40,6,11,0.545,1,5,0.2,1,2,0.5,2,7,9,4,1,0,3,4,14,-5,1,0022200378,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,39:53,125.9,120.0,127.8,131.2,-1.9,-11.2,0.138,1.33,21.1,0.059,0.194,0.129,15.8,0.591,0.589,0.163,0.172,93.46,94.5,78.75,80.0,0.078,22022,1630166.0,0022200378
58,2022-23,"DEC 07, 2022",WAS @ CHI,L,39,4,8,0.5,0,1,0.0,2,3,0.667,1,4,5,6,4,0,0,2,10,-9,1,0022200367,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,38:52,105.5,108.2,110.3,114.8,-4.8,-6.5,0.2,0.0,40.0,0.027,0.111,0.068,0.0,0.5,0.536,0.098,0.099,110.46,106.85,89.04,85.0,0.095,22022,1630166.0,0022200367
59,2022-23,"DEC 04, 2022",WAS vs. LAL,L,25,3,11,0.273,1,8,0.125,0,0,0.0,1,7,8,1,2,1,1,3,7,-14,1,0022200349,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,25:10,91.3,93.0,110.9,115.5,-19.7,-22.5,0.053,1.0,7.7,0.032,0.269,0.14,7.7,0.318,0.318,0.197,0.2,112.99,109.67,91.39,57.0,0.052,22022,1630166.0,0022200349
60,2022-23,"DEC 02, 2022",WAS @ CHA,L,9,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,2,0,-17,1,0022200326,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,8:59,75.9,78.9,171.7,168.4,-95.8,-89.5,0.0,0.0,0.0,0.1,0.0,0.056,50.0,0.0,0.0,0.174,0.184,102.59,101.52,84.6,19.0,-0.147,22022,1630166.0,0022200326
61,2022-23,"NOV 30, 2022",WAS @ BKN,L,26,3,7,0.429,0,1,0.0,1,2,0.5,0,5,5,3,1,1,0,4,7,-6,1,0022200315,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:05,99.3,104.0,111.9,111.5,-12.6,-7.5,0.188,0.0,27.3,0.0,0.185,0.094,0.0,0.429,0.444,0.133,0.135,95.88,93.86,78.22,50.0,0.087,22022,1630166.0,0022200315
62,2022-23,"NOV 28, 2022",WAS vs. MIN,W,19,2,6,0.333,0,2,0.0,2,2,1.0,0,6,6,0,2,0,0,3,6,7,1,0022200300,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,18:36,144.2,143.6,117.4,119.5,26.7,24.1,0.0,0.0,0.0,0.0,0.333,0.194,0.0,0.333,0.436,0.175,0.18,103.97,103.24,86.04,39.0,0.07,22022,1630166.0,0022200300
63,2022-23,"NOV 27, 2022",WAS @ BOS,L,27,4,8,0.5,2,6,0.333,0,0,0.0,0,1,1,3,1,0,0,3,10,-11,1,0022200294,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,26:49,125.8,122.2,142.2,142.6,-16.4,-20.4,0.158,0.0,27.3,0.0,0.05,0.023,0.0,0.625,0.625,0.145,0.15,95.45,96.66,80.55,54.0,0.055,22022,1630166.0,0022200294
64,2022-23,"NOV 25, 2022",WAS @ MIA,L,31,2,8,0.25,0,4,0.0,4,6,0.667,1,8,9,5,1,2,3,3,8,-2,1,0022200277,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,30:42,118.6,121.3,118.7,122.6,-0.1,-1.3,0.185,1.67,26.3,0.032,0.286,0.153,15.8,0.25,0.376,0.194,0.199,98.85,96.16,80.13,61.0,0.068,22022,1630166.0,0022200277
65,2022-23,"NOV 23, 2022",WAS @ MIA,L,41,5,10,0.5,1,3,0.333,1,1,1.0,3,6,9,10,1,2,4,4,12,-3,1,0022200265,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,40:36,101.8,107.1,111.4,113.3,-9.6,-6.2,0.323,2.5,41.7,0.075,0.128,0.103,16.7,0.55,0.575,0.151,0.148,102.69,99.31,82.76,85.0,0.117,22022,1630166.0,0022200265
66,2022-23,"NOV 20, 2022",WAS vs. CHA,W,31,6,11,0.545,0,3,0.0,0,1,0.0,4,9,13,1,0,1,1,2,12,7,1,0022200241,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:08,107.8,102.9,86.1,94.1,21.8,8.8,0.048,1.0,7.7,0.114,0.205,0.165,7.7,0.545,0.524,0.152,0.16,108.05,105.59,87.99,69.0,0.142,22022,1630166.0,0022200241
67,2022-23,"NOV 18, 2022",WAS vs. MIA,W,14,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,3,0,0,1,4,3,-3,1,0022200224,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,14:25,110.9,110.0,116.7,120.0,-5.8,-10.0,0.25,3.0,50.0,0.0,0.053,0.033,16.7,0.75,0.75,0.094,0.098,100.88,99.88,83.24,30.0,0.015,22022,1630166.0,0022200224
68,2022-23,"NOV 16, 2022",WAS vs. OKC,L,30,4,10,0.4,2,3,0.667,2,2,1.0,3,4,7,2,0,2,4,5,12,1,1,0022200213,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,29:34,126.7,127.0,130.9,127.4,-4.2,-0.4,0.083,0.5,11.8,0.12,0.16,0.14,23.5,0.5,0.551,0.205,0.211,100.26,101.47,84.55,63.0,0.039,22022,1630166.0,0022200213
69,2022-23,"NOV 13, 2022",WAS vs. MEM,W,34,8,16,0.5,4,7,0.571,1,3,0.333,0,2,2,5,1,0,3,4,21,4,1,0022200194,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,33:54,100.7,101.4,91.0,97.1,9.8,4.3,0.294,1.67,20.0,0.0,0.047,0.025,12.0,0.625,0.606,0.253,0.255,103.53,99.82,83.19,71.0,0.107,22022,1630166.0,0022200194
70,2022-23,"NOV 12, 2022",WAS vs. UTA,W,34,4,6,0.667,1,2,0.5,4,4,1.0,1,6,7,3,3,1,2,3,13,22,1,0022200185,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,34:22,137.3,137.1,103.5,107.2,33.8,29.9,0.1,1.5,23.1,0.034,0.167,0.108,15.4,0.75,0.838,0.132,0.133,98.77,97.07,80.89,70.0,0.11,22022,1630166.0,0022200185
71,2022-23,"NOV 10, 2022",WAS vs. DAL,W,32,4,13,0.308,1,4,0.25,3,3,1.0,2,4,6,4,1,0,3,4,12,-2,1,0022200172,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,32:22,117.9,114.7,122.3,119.4,-4.4,-4.7,0.167,1.33,19.0,0.077,0.138,0.109,14.3,0.346,0.419,0.236,0.242,97.55,100.1,83.42,68.0,0.041,22022,1630166.0,0022200172
72,2022-23,"NOV 07, 2022",WAS @ CHA,W,18,1,4,0.25,0,3,0.0,1,2,0.5,0,3,3,2,0,0,1,3,3,4,1,0022200144,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,18:27,118.4,113.9,98.3,100.0,20.1,13.9,0.125,2.0,25.0,0.0,0.12,0.077,12.5,0.25,0.307,0.154,0.159,94.02,94.96,79.13,36.0,0.0,22022,1630166.0,0022200144
